"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.062955167E0,3.473462445E-1,-2.660287240E-1,-6.801054400E-1,8.086804716E-1
3.072914167E0,2.898856562E-1,-2.267830896E-1,-7.429688555E-1,8.291362878E-1
3.082872167E0,2.649654078E-1,-1.569807833E-1,-7.250196576E-1,7.877202153E-1
3.092831167E0,2.453960927E-1,-1.021450102E-2,-5.961271441E-1,6.447411498E-1
3.102790167E0,2.385252488E-1,1.557353264E-1,-5.385309005E-1,6.092317433E-1
3.112749167E0,2.985656286E-1,2.645531791E-1,-6.029309642E-1,7.229492145E-1
3.122707167E0,4.448800673E-1,3.181446648E-1,-4.285108602E-1,6.948063466E-1
3.132666167E0,6.921896613E-1,2.586521691E-1,2.417765200E-2,7.393321518E-1
3.142625167E0,8.125960377E-1,1.871307814E-1,5.236643547E-1,9.846596398E-1
3.152583167E0,7.567652877E-1,1.534473109E-1,8.499693936E-1,1.148341303E0
3.162542167E0,5.330190226E-1,1.748922667E-1,1.100992700E0,1.235670470E0
3.172501167E0,2.447126263E-1,1.908747536E-1,1.247082460E0,1.285119490E0
3.182460167E0,-3.118049674E-2,8.353712350E-2,1.283343383E0,1.286437295E0
3.192418167E0,-1.354400794E-1,-2.552134216E-2,1.118284087E0,1.126745159E0
3.202377167E0,-1.592405129E-1,2.041555345E-2,8.274143440E-1,8.428456753E-1
3.212336167E0,-1.002420339E-1,1.817557284E-1,5.604778397E-1,5.976780228E-1
3.222295167E0,1.159726885E-1,2.620225042E-1,4.221935284E-1,5.102478149E-1
3.232253167E0,4.697944685E-1,2.682974437E-1,6.877021426E-1,8.749997702E-1
3.242212375E0,7.167994957E-1,1.409047410E-1,1.096669269E0,1.317702223E0
3.252171375E0,7.634398113E-1,-4.645086586E-2,1.413759096E0,1.607393172E0
3.262130375E0,6.094483804E-1,-1.971309820E-1,1.567056718E0,1.692913084E0
3.272088375E0,4.656766400E-1,-3.735894254E-1,1.537575057E0,1.649412274E0
3.282047375E0,4.680545929E-1,-5.427923512E-1,1.239705613E0,1.431980672E0
3.292006375E0,5.340336607E-1,-6.821583974E-1,7.924012166E-1,1.174066318E0
3.301964375E0,5.473267939E-1,-6.951915488E-1,3.091364443E-1,9.372423646E-1
3.311923375E0,5.756721950E-1,-6.592984155E-1,-8.469457984E-2,8.793441014E-1
3.321882375E0,6.546016395E-1,-6.106764784E-1,-4.365841109E-1,9.960094144E-1
3.331841375E0,8.097228621E-1,-5.592350140E-1,-6.271501315E-1,1.166924248E0
3.341799375E0,9.711904333E-1,-5.621168143E-1,-6.192949820E-1,1.281683442E0
3.351758375E0,1.101664107E0,-6.384840819E-1,-6.041419226E-1,1.409366237E0
3.361717375E0,1.132510435E0,-6.735448641E-1,-5.703724980E-1,1.435815920E0
3.371676375E0,1.091076334E0,-7.098335615E-1,-3.910863411E-1,1.359139352E0
3.381634375E0,1.119058989E0,-7.761430335E-1,-1.453553492E-1,1.369605493E0
3.391593375E0,1.127901148E0,-8.412365770E-1,1.567053795E-4,1.407067875E0
3.401552375E0,1.177671479E0,-9.162110379E-1,-1.612895966E-2,1.492183943E0
3.411511375E0,1.196043576E0,-9.929966739E-1,-1.785020453E-1,1.564744583E0
3.421469375E0,1.127766443E0,-1.006400831E0,-3.678366423E-1,1.555636069E0
3.431428375E0,1.072948577E0,-9.234115916E-1,-5.411831975E-1,1.515515381E0
3.441387375E0,1.038928892E0,-8.633010453E-1,-7.542317623E-1,1.547102934E0
3.451345375E0,9.357549177E-1,-7.551003662E-1,-7.870153463E-1,1.437082804E0
3.461304375E0,8.373420390E-1,-6.375403413E-1,-7.543171316E-1,1.294833469E0
3.471263375E0,7.712166081E-1,-5.101251268E-1,-6.941715020E-1,1.156233876E0
3.481222375E0,7.384825062E-1,-3.488419622E-1,-6.448081380E-1,1.040588613E0
3.491180375E0,7.305683729E-1,-1.418514052E-1,-5.912798023E-1,9.505071137E-1
3.501139375E0,7.127377273E-1,-2.833005220E-2,-5.680540770E-1,9.118569483E-1
3.511098375E0,6.588667448E-1,2.825082242E-2,-6.424049324E-1,9.206452050E-1
3.521057375E0,6.020525663E-1,7.431021720E-2,-7.977514189E-1,1.002195903E0
3.531015375E0,6.046650291E-1,1.864946043E-1,-8.893515605E-1,1.091488082E0
3.540974375E0,6.517844510E-1,3.264418638E-1,-9.545234567E-1,1.201042168E0
3.550933375E0,7.161033116E-1,5.113974810E-1,-1.078468056E0,1.391914036E0
3.560892375E0,8.760361348E-1,7.669971111E-1,-1.192768843E0,1.666859740E0
3.570850375E0,1.000957804E0,1.037102514E0,-1.214701749E0,1.884939917E0
3.580809375E0,1.072481531E0,1.282242352E0,-1.139517666E0,2.023082449E0
3.590768375E0,1.100637190E0,1.440552208E0,-1.020694057E0,2.080482936E0
3.600726375E0,1.154494139E0,1.488666899E0,-8.980528021E-1,2.086979801E0
3.610685375E0,1.160644679E0,1.527875403E0,-7.129644531E-1,2.046904402E0
3.620644375E0,1.008406426E0,1.550133999E0,-6.390445375E-1,1.956572732E0
3.630603375E0,8.636602836E-1,1.509880305E0,-7.039462924E-1,1.876482881E0
3.640561375E0,7.101471184E-1,1.486797252E0,-7.450364310E-1,1.808301491E0
3.650520375E0,5.270004836E-1,1.445862357E0,-7.298436105E-1,1.703208490E0
3.660479375E0,3.606997867E-1,1.383315276E0,-6.093284029E-1,1.554009842E0
3.670438375E0,2.449037206E-1,1.332977473E0,-4.210252547E-1,1.419179003E0
3.680396375E0,1.724670609E-1,1.294962385E0,-2.859317690E-1,1.337321743E0
3.690355375E0,1.585039099E-1,1.294976126E0,-1.145364296E-1,1.309658448E0
3.700314375E0,9.266608894E-2,1.345529983E0,2.651244521E-1,1.374528616E0
3.710272375E0,2.858853567E-2,1.417914420E0,5.652468288E-1,1.526696625E0
3.720231375E0,-7.827422742E-2,1.378591602E0,5.003164226E-1,1.468658634E0
3.730190375E0,-1.496885745E-1,1.240887627E0,3.650884509E-1,1.302113033E0
3.740149375E0,-2.053147450E-2,1.053674400E0,3.518620491E-1,1.111061738E0
3.750107375E0,1.586059073E-1,9.624128124E-1,4.440621150E-1,1.071720774E0
3.760066375E0,2.357771671E-1,9.697051674E-1,6.625240320E-1,1.197855199E0
3.770025375E0,1.326864794E-1,9.572877279E-1,9.765949416E-1,1.373951664E0
3.779984375E0,-1.071693582E-1,8.822103560E-1,1.477256350E0,1.723968302E0
3.789942375E0,-3.635955837E-1,6.686764723E-1,1.973591988E0,2.115276651E0
3.799901375E0,-5.896796752E-1,3.887895548E-1,2.287008594E0,2.393593062E0
3.809860375E0,-6.979928036E-1,1.631110042E-1,2.363134080E0,2.469453752E0
3.819818375E0,-6.957670610E-1,-2.008547813E-2,2.229380191E0,2.335515203E0
3.829777375E0,-6.425701893E-1,-1.681472111E-1,2.097772815E0,2.200413760E0
3.839736375E0,-6.311094274E-1,-2.990789410E-1,2.098329470E0,2.211500370E0
3.849695375E0,-6.873665124E-1,-4.470564741E-1,2.233173280E0,2.378948320E0
3.859653375E0,-8.233529411E-1,-5.921381736E-1,2.390204934E0,2.596462460E0
3.869612375E0,-9.950172523E-1,-7.581017420E-1,2.373045695E0,2.682559124E0
3.879571375E0,-1.149835224E0,-9.383693540E-1,2.137528034E0,2.602245988E0
3.889530375E0,-1.265156350E0,-1.070983328E0,1.612605944E0,2.312601091E0
3.899488375E0,-1.300691341E0,-1.078901627E0,8.951783109E-1,1.912373105E0
3.909447375E0,-1.196026181E0,-1.009710647E0,9.806073010E-2,1.568314421E0
3.919406375E0,-9.298571236E-1,-9.225348017E-1,-5.756338227E-1,1.430754706E0
3.929364375E0,-5.838492338E-1,-7.900558984E-1,-1.009591364E0,1.408667091E0
3.939323375E0,-2.948826685E-1,-6.041600490E-1,-1.291560475E0,1.456054125E0
3.949282375E0,-7.382232187E-2,-4.181925711E-1,-1.380282032E0,1.444130621E0
3.959241375E0,5.780117026E-2,-2.850283742E-1,-1.259186781E0,1.292336450E0
3.969199375E0,2.515817525E-2,-2.096095249E-1,-9.093771046E-1,9.335608203E-1
3.979158375E0,-1.018809902E-1,-2.483549300E-1,-5.405669010E-1,6.035499000E-1
3.989117375E0,-2.413681285E-1,-3.954451481E-1,-3.330509716E-1,5.705772413E-1
3.999075375E0,-4.215658298E-1,-5.174680603E-1,-2.398399222E-1,7.092348909E-1
4.009034375E0,-5.443395611E-1,-6.004482365E-1,-2.931671137E-1,8.618530031E-1
4.018993375E0,-5.649288499E-1,-6.825560081E-1,-4.460489988E-1,9.919611983E-1
4.028952375E0,-5.901376218E-1,-7.009560263E-1,-6.516996664E-1,1.124417280E0
4.038910375E0,-5.302635223E-1,-6.518142718E-1,-8.038366163E-1,1.162839006E0
4.048869375E0,-4.685973973E-1,-5.724231166E-1,-8.680706191E-1,1.140525469E0
4.058828375E0,-5.629869530E-1,-4.617160285E-1,-7.955628061E-1,1.078450824E0
4.068787375E0,-5.957753975E-1,-3.757040709E-1,-6.527854943E-1,9.603284724E-1
4.078745375E0,-5.310621788E-1,-4.118767011E-1,-6.236885798E-1,9.168734369E-1
4.088704375E0,-4.415046159E-1,-4.790021521E-1,-6.743874478E-1,9.376394922E-1
4.098663375E0,-3.595610780E-1,-4.862129384E-1,-7.977040565E-1,1.001008967E0
4.108621375E0,-2.137432140E-1,-4.215784013E-1,-8.091148978E-1,9.370599916E-1
4.118580375E0,-8.397270452E-2,-3.138300043E-1,-7.527875000E-1,8.198961562E-1
4.128539375E0,3.841913044E-3,-1.975651377E-1,-6.418593872E-1,6.715878326E-1
4.138498375E0,1.282300240E-1,-1.116847426E-1,-4.503671676E-1,4.814010868E-1
4.148456375E0,3.047871391E-1,-7.510748506E-2,-1.939077044E-1,3.689668445E-1
4.158415375E0,5.110739838E-1,-5.812950969E-2,9.202815771E-2,5.225369256E-1
4.168374375E0,6.008406577E-1,-6.848843694E-2,2.698618662E-1,6.622126462E-1
4.178332375E0,5.448140991E-1,-8.280651391E-2,3.623618942E-1,6.595342779E-1
4.188291375E0,4.649613062E-1,-8.973897278E-2,4.147359896E-1,6.294823592E-1
4.198250375E0,4.429523865E-1,-1.054802620E-1,4.829349893E-1,6.637462665E-1
4.208209375E0,4.394951106E-1,-1.714731073E-1,5.473525947E-1,7.226021324E-1
4.218167375E0,4.344499868E-1,-2.146746755E-1,5.322410506E-1,7.198003496E-1
4.228126375E0,5.050040623E-1,-2.598391539E-1,5.726985204E-1,8.065538321E-1
4.238085250E0,6.274370836E-1,-2.140332359E-1,6.961928844E-1,9.613386772E-1
4.248044250E0,7.698167847E-1,-1.475807995E-1,7.726171625E-1,1.100606766E0
4.258002250E0,8.540843716E-1,-8.960507154E-2,8.260075039E-1,1.191544199E0
4.267961250E0,9.168565705E-1,-3.671583652E-2,9.667646027E-1,1.332894527E0
4.277920250E0,9.236026494E-1,6.193136930E-2,1.154877716E0,1.480074285E0
4.287878250E0,8.715526360E-1,2.514407980E-1,1.256580677E0,1.549781104E0
4.297837250E0,8.691679953E-1,4.446579462E-1,8.199918884E-1,1.274974663E0
4.307796250E0,9.223023748E-1,4.272496158E-1,1.382164836E-2,1.016550512E0
4.317755250E0,1.095796938E0,8.507172525E-2,-5.437740988E-1,1.226253806E0
4.327713250E0,1.530528870E0,-4.821918082E-1,-7.407779038E-1,1.767421700E0
4.337672250E0,1.946020612E0,-9.089245301E-1,-6.312110227E-1,2.238653028E0
4.347631250E0,2.026049699E0,-9.738473350E-1,-3.705140823E-1,2.278274939E0
4.357589250E0,1.812663165E0,-7.828351718E-1,4.778929353E-3,1.974487653E0
4.367548250E0,1.588929398E0,-6.753680259E-1,4.741682589E-1,1.790434065E0
4.377507250E0,1.564452661E0,-7.463789517E-1,1.070052159E0,2.037057999E0
4.387466250E0,1.579223605E0,-8.728594887E-1,1.729114639E0,2.499133513E0
4.397424250E0,1.520146846E0,-1.062486446E0,2.397619788E0,3.031221624E0
4.407383250E0,1.322684619E0,-1.314958109E0,2.630651797E0,3.224738487E0
4.417342250E0,1.053688433E0,-1.544438519E0,2.233034116E0,2.912385795E0
4.427300250E0,6.857381359E-1,-1.683124534E0,1.442658960E0,2.320433119E0
4.437259250E0,3.510901070E-1,-1.637947776E0,4.245967340E-1,1.728126028E0
4.447218250E0,1.182176265E-1,-1.473404789E0,-5.406078315E-1,1.573897680E0
4.457177250E0,-1.536804047E-2,-1.291612515E0,-1.286652322E0,1.823176696E0
4.467135250E0,-9.023297114E-2,-1.153362118E0,-1.763626075E0,2.109209117E0
4.477094250E0,-2.290754997E-2,-1.090441400E0,-2.052408947E0,2.324213778E0
4.487053250E0,1.748282214E-1,-9.910422421E-1,-2.151053229E0,2.374817809E0
4.497011250E0,4.185259720E-1,-7.877719760E-1,-2.108017722E0,2.288992659E0
4.506970250E0,6.183858861E-1,-5.450669181E-1,-2.013319725E0,2.175535650E0
4.516929250E0,7.782413068E-1,-2.930928540E-1,-1.971392850E0,2.139615088E0
4.526888250E0,9.830971916E-1,-1.177377802E-1,-1.945024247E0,2.182535588E0
4.536846250E0,1.248160979E0,1.324862123E-2,-1.834076838E0,2.218539881E0
4.546805250E0,1.517945808E0,1.000645709E-1,-1.628742505E0,2.228671026E0
4.556764250E0,1.573728099E0,1.327271175E-1,-1.407240620E0,2.115316237E0
4.566722250E0,1.451790118E0,1.223956722E-1,-1.273792541E0,1.935257782E0
4.576681250E0,1.214333959E0,8.012498081E-2,-1.201799868E0,1.710365429E0
4.586640250E0,8.111464398E-1,-4.487504125E-2,-1.076846039E0,1.348914270E0
4.596599250E0,3.034315353E-1,-1.911753005E-1,-9.694157302E-1,1.033627375E0
4.606557250E0,-2.535434751E-1,-3.137703627E-1,-8.077881646E-1,9.029163046E-1
4.616516250E0,-7.354089173E-1,-4.114258808E-1,-6.450104517E-1,1.061195559E0
4.626475250E0,-1.032803714E0,-4.169243100E-1,-5.099245673E-1,1.224962227E0
4.636433250E0,-1.198238767E0,-3.215366346E-1,-2.957708788E-1,1.275398904E0
4.646392250E0,-1.238224513E0,-1.366216555E-1,-8.379118502E-2,1.248553717E0
4.656351250E0,-1.130912026E0,3.684184402E-2,3.356535673E-2,1.132009702E0
4.666310250E0,-1.011711126E0,1.746864447E-1,1.636986494E-2,1.026811925E0
4.676268250E0,-8.827355091E-1,3.113589710E-1,-1.609130359E-1,9.497680732E-1
4.686227250E0,-7.177706451E-1,4.738571870E-1,-3.464966440E-1,9.272514529E-1
4.696186250E0,-5.793967983E-1,6.867779902E-1,-4.766235048E-1,1.017120751E0
4.706144250E0,-4.944641637E-1,8.208178076E-1,-6.278740168E-1,1.145627541E0
4.716103250E0,-4.520953487E-1,8.591284722E-1,-7.150998563E-1,1.205761063E0
4.726062250E0,-4.185040815E-1,8.638173544E-1,-6.532760757E-1,1.161075243E0
4.736021250E0,-3.979075567E-1,8.647534937E-1,-5.652304566E-1,1.107074748E0
4.745979250E0,-4.012237320E-1,8.418376708E-1,-5.585424113E-1,1.087033013E0
4.755938250E0,-4.534480290E-1,8.097133604E-1,-6.130910861E-1,1.112264142E0
4.765897250E0,-4.928601263E-1,7.255432758E-1,-6.911905915E-1,1.116722250E0
4.775855250E0,-4.841009972E-1,6.804776153E-1,-6.529614955E-1,1.060076542E0
4.785814250E0,-4.595500370E-1,6.625012279E-1,-5.533980310E-1,9.779281641E-1
4.795773250E0,-4.914739707E-1,6.452981347E-1,-4.623867041E-1,9.336797152E-1
4.805732250E0,-5.721375897E-1,6.932403329E-1,-2.082304591E-1,9.226502614E-1
4.815690250E0,-7.064288009E-1,7.691292983E-1,1.557581306E-1,1.055870316E0
4.825649250E0,-8.827155554E-1,7.957586879E-1,3.600598454E-2,1.188997507E0
4.835608250E0,-1.215000542E0,7.281537652E-1,-3.549078637E-1,1.460271829E0
4.845566250E0,-1.555875234E0,6.761328417E-1,-4.868871224E-1,1.764925617E0
4.855525250E0,-1.682244236E0,5.808021766E-1,-4.664727384E-1,1.839802612E0
4.865484250E0,-1.653118377E0,4.775052649E-1,-4.316016984E-1,1.774004418E0
4.875443250E0,-1.452491637E0,3.778599393E-1,-4.222818214E-1,1.559112577E0
4.885401250E0,-1.301648676E0,2.311427736E-1,-5.578898621E-1,1.434906741E0
4.895360250E0,-1.270131599E0,9.950031459E-2,-8.001446843E-1,1.504448772E0
4.905319250E0,-1.313632399E0,1.287966192E-1,-9.680644387E-1,1.636877334E0
4.915277250E0,-1.273138530E0,2.011705309E-1,-7.897407335E-1,1.511635447E0
4.925236250E0,-1.236336886E0,1.042973703E-1,-4.902364075E-2,1.241696482E0
4.935195250E0,-1.226674069E0,-1.268015492E-1,1.380371495E0,1.851008744E0
4.945154250E0,-1.344535664E0,-3.953665030E-1,3.013946723E0,3.323848022E0
4.955112250E0,-1.715603332E0,-6.632873860E-1,4.364274055E0,4.736046133E0
4.965071250E0,-2.145673498E0,-1.031713428E0,5.204193254E0,5.722934106E0
4.975030250E0,-2.494943184E0,-1.486071905E0,5.429967114E0,6.157734491E0
4.984988250E0,-2.743041129E0,-1.790922047E0,4.995342405E0,5.973702551E0
4.994947250E0,-2.843793917E0,-1.855438178E0,4.049861083E0,5.284996639E0
5.004906250E0,-2.719098535E0,-1.597940542E0,2.947691923E0,4.316920024E0
5.014864250E0,-2.322508210E0,-1.123133475E0,2.123717496E0,3.341504031E0
5.024823250E0,-1.630391566E0,-5.327757785E-1,1.768345948E0,2.463549082E0
5.034782250E0,-7.922958937E-1,-6.056545973E-2,1.717802616E0,1.892682431E0
5.044741250E0,-5.623932414E-2,1.372288889E-1,1.720698742E0,1.727078107E0
5.054699250E0,4.829989433E-1,1.894889635E-1,1.631538643E0,1.712049179E0
5.064658250E0,8.168590964E-1,1.976025599E-1,1.335350273E0,1.577804141E0
5.074617250E0,8.808804068E-1,2.521933347E-1,8.852129012E-1,1.274030474E0
5.084575250E0,8.753238709E-1,3.226081368E-1,3.300536889E-1,9.895470309E-1
5.094534250E0,8.731164008E-1,4.011678180E-1,-3.069051468E-1,1.008691547E0
5.104493250E0,8.872440778E-1,4.649530470E-1,-9.436850578E-1,1.376199432E0
5.114452250E0,8.836392693E-1,5.545323908E-1,-1.482704201E0,1.812935817E0
5.124410250E0,9.472540520E-1,6.644489354E-1,-1.831171356E0,2.166095834E0
5.134369250E0,1.047962767E0,7.345295691E-1,-2.071714114E0,2.435109652E0
5.144328250E0,1.044925065E0,7.731767410E-1,-2.214014293E0,2.567397506E0
5.154286250E0,9.491981050E-1,8.296991435E-1,-2.302982603E0,2.625472639E0
5.164245250E0,8.242536315E-1,8.291468740E-1,-2.371052964E0,2.643628329E0
5.174204250E0,6.981660274E-1,7.513414836E-1,-2.368840377E0,2.581347431E0
5.184163250E0,5.908161912E-1,6.852167836E-1,-2.266033462E0,2.439978169E0
5.194121250E0,4.557174430E-1,5.620144880E-1,-2.115824924E0,2.236124724E0
5.204080250E0,3.036979125E-1,4.414449012E-1,-1.844422317E0,1.920676887E0
5.214039250E0,2.029540596E-1,3.770229104E-1,-1.357881349E0,1.423790148E0
5.223997250E0,2.329756199E-1,3.136806080E-1,-9.421256053E-1,1.019938145E0
5.233956250E0,3.087646345E-1,1.686135265E-1,-7.478278917E-1,8.264458098E-1
5.243915000E0,3.668608151E-1,2.345142782E-2,-8.117636865E-1,8.911212655E-1
5.253873000E0,4.283466996E-1,-7.115155131E-2,-9.040181315E-1,1.002891929E0
5.263832000E0,5.392683075E-1,-1.064856908E-1,-9.466893572E-1,1.094700986E0
5.273791000E0,7.651331650E-1,-1.012919015E-1,-8.228517616E-1,1.128172784E0
5.283750000E0,9.622256284E-1,-1.408021224E-1,-5.469140536E-1,1.115714291E0
5.293708000E0,1.015466573E0,-2.876920733E-1,-3.416118801E-1,1.109341141E0
5.303667000E0,8.637701382E-1,-5.437700057E-1,-1.919336843E-1,1.038567865E0
5.313626000E0,6.513255908E-1,-8.286092225E-1,-3.734207332E-2,1.054614953E0
5.323584000E0,4.317197025E-1,-1.153546013E0,1.275195873E-1,1.238269579E0
5.333543000E0,2.947077454E-1,-1.446568700E0,2.640298533E-1,1.499708446E0
5.343502000E0,1.405687271E-1,-1.576199133E0,6.115941989E-1,1.696529026E0
5.353460000E0,-3.487412805E-2,-1.539501130E0,9.194536114E-1,1.793509096E0
5.363419000E0,4.967407040E-2,-1.514524164E0,7.567583442E-1,1.693792829E0
5.373378000E0,2.164840598E-1,-1.492389529E0,5.591218704E-1,1.608324942E0
5.383337000E0,3.714180619E-1,-1.435937585E0,6.558389103E-1,1.621725255E0
5.393295000E0,5.339760657E-1,-1.414870360E0,8.427808267E-1,1.731261995E0
5.403254000E0,7.591500016E-1,-1.396755101E0,1.116328193E0,1.942529838E0
5.413213000E0,8.262907284E-1,-1.374267879E0,1.192654238E0,1.998447573E0
5.423171000E0,8.004926667E-1,-1.366279413E0,9.173275638E-1,1.830026722E0
5.433130000E0,8.110267912E-1,-1.296145569E0,4.551262164E-1,1.595273540E0
5.443089000E0,9.487597100E-1,-1.204227924E0,5.701035261E-3,1.533082640E0
5.453048000E0,1.245256374E0,-1.047046289E0,-1.564633048E-1,1.634457138E0
5.463006000E0,1.614756403E0,-8.467695048E-1,2.518746614E-2,1.823483273E0
5.472965000E0,1.811193321E0,-6.327500099E-1,5.677295566E-1,2.000777516E0
5.482924000E0,1.679230434E0,-4.519020617E-1,1.229449596E0,2.129689328E0
5.492882000E0,1.378481090E0,-4.338657403E-1,1.591747171E0,2.149908987E0
5.502841000E0,9.487969130E-1,-5.340326375E-1,1.476288051E0,1.834348072E0
5.512800000E0,4.923214150E-1,-6.793505645E-1,1.078362806E0,1.366295688E0
5.522758000E0,2.139678202E-1,-7.116456136E-1,4.473079044E-1,8.673557913E-1
5.532717000E0,1.709682003E-2,-5.610321558E-1,-2.863264561E-1,6.301049282E-1
5.542676000E0,-6.398856595E-2,-2.871017969E-1,-8.486391521E-1,8.981705789E-1
5.552635000E0,1.285365643E-1,4.490135372E-2,-1.012880423E0,1.021990475E0
5.562593000E0,5.244580777E-1,3.405909562E-1,-7.774545640E-1,9.977444932E-1
5.572552000E0,9.363927028E-1,5.847937784E-1,-3.892842293E-1,1.170622599E0
5.582511000E0,1.211936162E0,6.822396737E-1,2.619435668E-2,1.391016311E0
5.592469000E0,1.272965452E0,7.456690997E-1,4.234571117E-1,1.534854838E0
5.602428000E0,1.290144864E0,8.244229084E-1,6.655102050E-1,1.669446236E0
5.612387000E0,1.290349517E0,8.635463360E-1,7.515689403E-1,1.724984064E0
5.622345000E0,1.213076223E0,8.837013960E-1,6.743728298E-1,1.645375578E0
5.632304000E0,1.190858558E0,9.098665166E-1,4.795476973E-1,1.573520631E0
5.642263000E0,1.221861299E0,9.731342670E-1,1.570462722E-1,1.569904095E0
5.652221000E0,1.219071958E0,1.072358593E0,-3.210127240E-1,1.655034308E0
5.662180000E0,1.087375997E0,1.159837909E0,-6.768426937E-1,1.727925510E0
5.672139000E0,8.978159899E-1,1.182267244E0,-8.824068224E-1,1.726983262E0
5.682098000E0,7.673190004E-1,1.157050834E0,-9.553590238E-1,1.685305891E0
5.692056000E0,7.792835730E-1,1.198434503E0,-7.240039963E-1,1.602407542E0
5.702015000E0,7.212875260E-1,1.181362387E0,-5.333999687E-1,1.483370592E0
5.711974000E0,5.312972369E-1,1.095282310E0,-4.750324774E-1,1.306742494E0
5.721932000E0,3.940172214E-1,9.997519621E-1,-4.958088040E-1,1.183460995E0
5.731891000E0,2.969123284E-1,9.218538934E-1,-6.538292223E-1,1.168530780E0
5.741850000E0,2.061605813E-1,9.153590986E-1,-8.828067720E-1,1.288305966E0
5.751809000E0,2.129769729E-1,9.237671024E-1,-1.151809098E0,1.491767089E0
5.761767000E0,3.033789834E-1,9.963401118E-1,-1.367045106E0,1.718588010E0
5.771726000E0,3.814209668E-1,1.085955124E0,-1.517867602E0,1.904915363E0
5.781685000E0,4.665577423E-1,1.169320339E0,-1.550431330E0,1.997203918E0
5.791643000E0,5.341288973E-1,1.242480409E0,-1.481801975E0,2.006187514E0
5.801602000E0,6.622951135E-1,1.329445755E0,-1.331594607E0,1.994794483E0
5.811561000E0,7.901195600E-1,1.363309904E0,-1.061637431E0,1.899993908E0
5.821519000E0,8.368635906E-1,1.363333293E0,-7.184035331E-1,1.753602570E0
5.831478000E0,7.783041644E-1,1.292323245E0,-4.587672776E-1,1.576808218E0
5.841437000E0,6.847228400E-1,1.153050461E0,-2.890348864E-1,1.371827941E0
5.851395000E0,5.559000911E-1,1.051998296E0,-1.805725443E-1,1.203466563E0
5.861354000E0,4.140626461E-1,9.567720035E-1,4.945984304E-2,1.043698624E0
5.871313000E0,2.820931450E-1,8.341161302E-1,2.854756862E-1,9.256471404E-1
5.881272000E0,1.766426672E-1,6.258219364E-1,5.143468165E-1,8.291009442E-1
5.891230000E0,8.067425363E-2,4.282503667E-1,7.577582181E-1,8.741305559E-1
5.901189000E0,2.183025073E-2,2.753661427E-1,9.406000668E-1,9.803221705E-1
5.911148000E0,8.085310534E-3,1.876693100E-1,8.113350856E-1,8.327963517E-1
5.921106000E0,-2.695599306E-2,1.531882793E-1,3.656620628E-1,3.973688697E-1
5.931065000E0,-8.333159387E-2,1.551400799E-1,-5.985268414E-2,1.859971578E-1
5.941024000E0,-2.683718495E-2,1.014795971E-1,-1.122501683E-1,1.536829314E-1
5.950982000E0,1.103369594E-3,4.920285791E-2,1.764865100E-2,5.228397014E-2
5.960941000E0,-1.258027717E-1,-7.618395746E-2,6.202258587E-2,1.596155816E-1
5.970900000E0,-3.039354191E-1,-1.892802179E-1,-3.936579466E-2,3.602130004E-1
5.980858000E0,-4.862653441E-1,-8.989860177E-2,-3.060081840E-2,4.954514644E-1
5.990817000E0,-5.580152117E-1,2.158733547E-2,3.533905113E-1,6.608569006E-1
6.000776000E0,-5.072888983E-1,1.583399686E-1,1.060315960E0,1.186036891E0
6.010735000E0,-3.598273455E-1,2.066929337E-1,1.936483219E0,1.980445643E0
6.020693000E0,-1.767028570E-1,6.571130186E-2,2.890919552E0,2.897060188E0
6.030652000E0,-8.191320553E-2,-2.217270023E-1,3.747358890E0,3.754806424E0
