"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.825839779E1,1.811509801E-1,-3.662929773E-1,3.711069900E-1,5.520023740E-1
1.826835679E1,3.484551689E-1,-2.560770553E-1,2.963246101E-1,5.242182156E-1
1.827831479E1,4.541582099E-1,-5.216885805E-2,2.131017745E-1,5.043744994E-1
1.828827379E1,4.494927165E-1,1.554312712E-1,1.603984809E-1,5.019265433E-1
1.829823279E1,4.059935251E-1,3.172997421E-1,2.739999408E-1,5.835973237E-1
1.830819079E1,3.589001964E-1,3.777868491E-1,4.853966671E-1,7.121391569E-1
1.831814979E1,3.642351960E-1,3.510820305E-1,7.595644230E-1,9.126138191E-1
1.832810879E1,4.711910029E-1,2.851330394E-1,9.680831498E-1,1.113780408E0
1.833806679E1,5.483971267E-1,2.263310999E-1,1.062534978E0,1.216941147E0
1.834802579E1,4.819657402E-1,5.809676528E-2,1.023484349E0,1.132778187E0
1.835798379E1,2.789518015E-1,-2.382143962E-1,8.575134712E-1,9.326787011E-1
1.836794279E1,6.547010422E-2,-3.954086030E-1,6.609160477E-1,7.729452244E-1
1.837790179E1,-1.559890956E-1,-4.242581803E-1,5.554305232E-1,7.161219641E-1
1.838785979E1,-3.253949929E-1,-2.273561168E-1,5.200460976E-1,6.542328705E-1
1.839781879E1,-3.168061640E-1,5.458200395E-2,6.246124399E-1,7.024856160E-1
1.840777779E1,-2.634037993E-1,5.180808485E-2,5.983075708E-1,6.557725127E-1
1.841773579E1,-3.933032033E-1,-2.296336073E-1,5.943624544E-1,7.487895102E-1
1.842769479E1,-6.325032574E-1,-5.030026335E-1,6.100160354E-1,1.012517448E0
1.843765379E1,-7.869717845E-1,-6.663288152E-1,4.934389275E-1,1.143153819E0
1.844761179E1,-7.684212736E-1,-6.849878651E-1,3.517848659E-1,1.087856710E0
1.845757079E1,-6.236561278E-1,-5.880305046E-1,2.600619328E-1,8.957449687E-1
1.846752979E1,-2.999420632E-1,-3.097474784E-1,3.337660861E-1,5.452600681E-1
1.847748779E1,2.071290264E-2,-1.773337716E-1,4.988435090E-2,1.853772892E-1
1.848744679E1,-1.006946267E-1,-2.267351425E-1,7.003853381E-2,2.577860138E-1
1.849740579E1,-4.569766043E-1,-1.320079100E-1,1.276581663E-1,4.924939722E-1
1.850736379E1,-3.895295565E-1,-1.812636852E-1,3.584442598E-1,5.595284500E-1
1.851732279E1,-1.637776234E-1,-4.251101196E-1,2.481341976E-1,5.187603529E-1
1.852728079E1,-7.883241724E-2,-4.854054379E-1,5.112337589E-2,4.944154010E-1
1.853723979E1,-3.306249619E-2,-1.537490273E-1,1.232183754E-1,1.997865363E-1
1.854719879E1,2.693657665E-1,4.408063853E-1,3.413896859E-1,6.192052189E-1
1.855715679E1,8.597922774E-1,9.305527961E-1,5.643375868E-1,1.386956444E0
1.856711579E1,1.320383009E0,1.107219985E0,5.924346274E-1,1.822176219E0
1.857707479E1,1.343260533E0,1.004868568E0,3.132692564E-1,1.706530786E0
1.858703279E1,1.089304993E0,6.640407997E-1,-9.555052042E-2,1.279322264E0
1.859699179E1,6.309041170E-1,3.966078669E-1,-2.907001734E-1,7.999027414E-1
1.860695079E1,7.485620096E-2,1.005574912E-1,-3.737148482E-1,3.941802222E-1
1.861690879E1,-3.396489698E-1,-1.800457102E-1,-5.261312950E-1,6.516072590E-1
1.862686779E1,-4.025759006E-1,-2.984535813E-1,-6.508582520E-1,8.214367658E-1
1.863682679E1,-2.467856104E-1,-2.880057764E-1,-6.683794338E-1,7.684930268E-1
1.864678479E1,-5.954351261E-2,-1.230967534E-1,-4.375453931E-1,4.584148903E-1
1.865674379E1,1.576049736E-1,1.239381677E-1,-1.281540102E-1,2.379568184E-1
1.866670279E1,4.008337958E-1,4.014832753E-1,2.354492480E-1,6.142417281E-1
1.867666079E1,6.290773737E-1,4.741173881E-1,3.293391591E-1,8.538090663E-1
1.868661979E1,7.107372487E-1,3.507867461E-1,2.793016112E-1,8.403619267E-1
1.869657779E1,6.706252031E-1,9.495468915E-2,1.242334521E-1,6.886134668E-1
1.870653679E1,5.093644041E-1,-2.443639129E-1,-1.691353905E-1,5.897224758E-1
1.871649579E1,2.911036313E-1,-4.395539117E-1,-3.030301970E-1,6.080923168E-1
1.872645379E1,9.249578878E-2,-4.870186847E-1,-3.422287613E-1,6.023812707E-1
1.873641279E1,7.824013084E-3,-3.842948002E-1,-3.181353092E-1,4.989526867E-1
1.874637179E1,5.048705265E-2,-2.922502702E-1,-3.618034852E-1,4.678257419E-1
1.875632979E1,1.396282938E-1,-2.533493292E-1,-4.057634372E-1,4.983230980E-1
1.876628879E1,1.884200925E-1,-1.634793788E-1,-3.003366771E-1,3.904225380E-1
1.877624779E1,2.283843496E-1,-6.315577626E-2,-1.254438257E-1,2.681123210E-1
1.878620579E1,2.443241519E-1,-5.883000612E-2,-6.949269623E-2,2.607383663E-1
1.879616479E1,2.368044864E-1,-5.987782717E-2,-6.727572441E-2,2.533529989E-1
1.880612379E1,3.038020295E-1,-4.046097815E-2,7.175556868E-2,3.147723392E-1
1.881608179E1,3.318923458E-1,-1.268886727E-1,1.432635078E-1,3.831157751E-1
1.882604079E1,3.038662027E-1,-2.535949123E-1,1.834227696E-1,4.362212295E-1
1.883599979E1,2.320100619E-1,-3.418042535E-1,2.195763963E-1,4.678382309E-1
1.884595779E1,1.483276351E-1,-3.927785254E-1,2.428757966E-1,4.850409363E-1
1.885591679E1,1.167808834E-1,-3.503967369E-1,2.891983160E-1,4.690962736E-1
1.886587579E1,1.014708263E-1,-3.277101249E-1,2.163151118E-1,4.055643995E-1
1.887583379E1,1.757575084E-1,-2.372379112E-1,1.882929155E-1,3.501810251E-1
1.888579279E1,2.764836918E-1,-1.175073999E-1,2.475173163E-1,3.892506169E-1
1.889575079E1,2.638884969E-1,-8.284276664E-2,2.409438765E-1,3.668160498E-1
1.890570979E1,2.215485160E-1,-8.325674951E-2,2.372981375E-1,3.351504697E-1
1.891566879E1,1.943687573E-1,-9.299879551E-2,2.675834987E-1,3.435533707E-1
1.892562679E1,1.968405215E-1,-1.125559777E-1,2.318114027E-1,3.242708212E-1
1.893558579E1,1.869593118E-1,-1.039266568E-1,1.571079603E-1,2.654005378E-1
1.894554479E1,2.273844758E-1,-5.572513461E-2,1.536192191E-1,2.800140263E-1
1.895550279E1,3.031566431E-1,2.124293447E-2,2.183657303E-1,3.742175900E-1
1.896546179E1,3.033276741E-1,1.191662550E-3,2.354939792E-1,3.840136875E-1
1.897542079E1,2.130058801E-1,-4.877688825E-2,1.628315073E-1,2.725156685E-1
1.898537879E1,2.022902727E-1,-1.910870075E-2,9.292219698E-2,2.234301492E-1
1.899533779E1,2.122401872E-1,2.074942946E-2,1.338375038E-1,2.517715499E-1
1.900529679E1,1.349519831E-1,-5.374819100E-2,5.159378439E-2,1.541519522E-1
1.901525479E1,2.377824332E-1,-6.255819082E-2,-3.430824548E-2,2.482560543E-1
1.902521379E1,4.087491716E-1,-3.367411494E-2,8.493080735E-4,4.101347982E-1
1.903517279E1,3.361385939E-1,3.531952143E-2,2.097454727E-2,3.386392690E-1
1.904513079E1,2.142102604E-1,6.990170896E-2,-4.805066407E-2,2.303934697E-1
1.905508979E1,1.420689216E-1,1.491648102E-1,-9.930297107E-2,2.286805614E-1
1.906504879E1,1.610147774E-1,2.598871011E-1,-8.271471262E-3,3.058357093E-1
1.907500679E1,1.866691437E-1,2.319549519E-1,8.809999824E-2,3.104997240E-1
1.908496579E1,2.389165007E-1,1.338959759E-1,9.470618248E-2,2.897904202E-1
1.909492379E1,2.462315136E-1,4.150412142E-2,4.492532730E-2,2.537140820E-1
1.910488279E1,2.024814036E-1,-4.809334874E-2,-6.563265681E-2,2.182185479E-1
1.911484179E1,1.258697954E-1,-7.639094889E-2,-1.670479345E-1,2.226741900E-1
1.912480004E1,1.090185584E-1,-3.164630055E-2,-1.606905493E-1,1.967434549E-1
1.913475904E1,1.932023109E-1,3.997975230E-2,-7.914674163E-2,2.125787389E-1
1.914471804E1,2.336594152E-1,2.033018410E-2,-7.149682939E-2,2.451975435E-1
1.915467604E1,2.577600302E-1,-1.830646276E-2,-9.841156304E-2,2.765143676E-1
1.916463504E1,3.171697146E-1,-1.773635924E-2,-8.874757737E-2,3.298292571E-1
1.917459404E1,2.852573658E-1,-6.941639006E-2,-5.108449191E-2,2.979933309E-1
1.918455204E1,2.298910309E-1,-1.330393589E-1,-1.119098604E-1,2.882241731E-1
1.919451104E1,2.527115442E-1,-1.419516850E-1,-2.050416800E-1,3.550429495E-1
1.920447004E1,3.211958881E-1,-1.952513945E-1,-2.592067775E-1,4.565939762E-1
1.921442804E1,6.784052890E-2,-1.802842766E-1,-1.540957671E-1,2.466784612E-1
1.922438704E1,-1.742772858E-1,-1.542746919E-1,-7.234964579E-2,2.437369979E-1
1.923434604E1,-3.010545690E-1,-2.190209109E-1,-1.311410603E-1,3.947176087E-1
1.924430404E1,-3.454627101E-1,-2.733199096E-1,-2.199704987E-1,4.923771698E-1
1.925426304E1,-3.723115164E-1,-2.284945697E-1,-3.238892618E-1,5.438105254E-1
1.926422204E1,-4.120514598E-1,-1.794463706E-1,-4.456455410E-1,6.329197055E-1
1.927418004E1,-3.755384851E-1,-1.256432158E-1,-5.491395038E-1,6.770299595E-1
1.928413904E1,-2.934503382E-1,-4.936336398E-2,-6.064129812E-1,6.754898566E-1
1.929409804E1,-2.541385572E-1,2.403497994E-2,-5.922928324E-1,6.449611507E-1
1.930405604E1,-2.336468803E-1,7.226573825E-3,-5.131876060E-1,5.639189720E-1
1.931401504E1,-2.068980979E-1,-8.790704012E-3,-4.100152400E-1,4.593436583E-1
1.932397404E1,-1.663436740E-1,-4.280512691E-2,-3.598160166E-1,3.987104996E-1
1.933393204E1,-1.145916127E-1,-5.374058962E-2,-2.543667448E-1,2.841156974E-1
1.934389104E1,-4.767914660E-2,-7.154243767E-2,-1.872936264E-1,2.060837788E-1
1.935385004E1,3.609241370E-2,-1.660843134E-2,-8.391982377E-2,9.284955110E-2
1.936380804E1,1.558796430E-1,5.522695184E-2,6.518271357E-2,1.777561967E-1
1.937376704E1,2.301424612E-1,3.968563735E-2,1.550909632E-1,2.803456958E-1
1.938372504E1,2.625943619E-1,9.016991258E-3,1.473910573E-1,3.012660432E-1
1.939368404E1,2.432048121E-1,1.690722406E-2,8.540121585E-2,2.583172517E-1
1.940364304E1,2.394648964E-1,4.485048294E-2,1.982556939E-2,2.444341540E-1
1.941360104E1,2.160715753E-1,1.053200483E-1,-2.442089617E-3,2.403855279E-1
1.942356004E1,1.728923362E-1,1.456623280E-1,-6.964326203E-3,2.261808470E-1
1.943351904E1,6.921111625E-2,1.662685007E-1,-3.192579746E-3,1.801265819E-1
1.944347704E1,-2.489247411E-2,1.493659544E-1,1.983375549E-2,1.527193552E-1
1.945343604E1,-5.184152361E-2,6.610920489E-2,5.674079597E-2,1.013779486E-1
1.946339504E1,-5.601044219E-2,-5.573565960E-3,6.800165623E-2,8.827490879E-2
1.947335304E1,-3.900151312E-2,-4.101470947E-2,1.014407131E-1,1.161617092E-1
1.948331204E1,8.987755179E-3,-3.955582917E-2,1.541615483E-1,1.594089908E-1
1.949327104E1,2.503668107E-3,-5.575203180E-2,1.482158071E-1,1.583745020E-1
1.950322904E1,-4.570801366E-2,-7.653303623E-2,1.611875626E-1,1.841954356E-1
1.951318804E1,-8.980471741E-2,-1.146124434E-1,1.399706483E-1,2.019719828E-1
1.952314704E1,-1.340970471E-1,-1.411810219E-1,8.799971849E-2,2.136774425E-1
1.953310504E1,-1.296915355E-1,-1.304221451E-1,2.679837406E-2,1.858708777E-1
1.954306404E1,-1.233919281E-1,-1.098551488E-1,-3.511399180E-2,1.688985318E-1
1.955302304E1,-1.526378736E-1,-9.923485100E-2,-4.741828769E-2,1.881339153E-1
1.956298104E1,-1.702024343E-1,-8.930569410E-2,-6.050757229E-2,2.015081684E-1
1.957294004E1,-1.868381648E-1,-6.944854975E-2,-3.584021598E-2,2.025243738E-1
1.958289904E1,-1.276609437E-1,-5.073219717E-2,-7.271012664E-3,1.375643123E-1
1.959285704E1,-5.836222887E-2,3.939795434E-2,-3.103093958E-1,3.181984753E-1
1.960281604E1,2.699324714E-1,3.314938581E-1,-1.822494088E0,1.871960582E0
1.961277504E1,-8.638457134E-3,1.639530033E-1,-1.288285450E0,1.298704974E0
1.962273304E1,-4.223418650E-1,-2.002355611E-1,-8.759979817E-1,9.928944530E-1
1.963269204E1,-2.631547444E-1,-3.537641484E-1,-5.333043668E-1,6.919631781E-1
1.964265104E1,4.266852133E-2,-2.857715553E-1,-7.063816577E-2,2.974487099E-1
1.965260904E1,2.384261751E-1,-1.032384396E-1,4.613725045E-1,5.294995791E-1
1.966256804E1,5.663998266E-1,1.677630490E-1,1.004885233E0,1.165653265E0
1.967252704E1,8.074898104E-1,2.489902300E-1,1.108858667E0,1.394131799E0
